preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is false that hockey is a,sport.,hockey,sport,9,-1,"(-4.1724700927734375, -2.0862350463867188, [-1.6840667724609375, -2.4884033203125])",124439808,gpt2
It is true that ice hockey is a,sport.,ice hockey,sport,10,1,"(-4.537590026855469, -2.2687950134277344, [-1.8702774047851562, -2.6673126220703125])",124439808,gpt2
It is false that ice hockey is a,sport.,ice hockey,sport,10,-1,"(-3.6670913696289062, -1.8335456848144531, [-1.8659896850585938, -1.8011016845703125])",124439808,gpt2
It is true that swimming is a,sport.,swimming,sport,11,1,"(-5.032615661621094, -2.516307830810547, [-2.4043426513671875, -2.6282730102539062])",124439808,gpt2
It is false that swimming is a,sport.,swimming,sport,11,-1,"(-4.485481262207031, -2.2427406311035156, [-2.690032958984375, -1.7954483032226562])",124439808,gpt2
It is true that track is a,sport.,track,sport,12,1,"(-8.054481506347656, -4.027240753173828, [-5.777191162109375, -2.2772903442382812])",124439808,gpt2
It is false that track is a,sport.,track,sport,12,-1,"(-8.11846923828125, -4.059234619140625, [-6.591064453125, -1.52740478515625])",124439808,gpt2
It is true that boxing is a,sport.,boxing,sport,13,1,"(-4.987396240234375, -2.4936981201171875, [-1.3167266845703125, -3.6706695556640625])",124439808,gpt2
It is false that boxing is a,sport.,boxing,sport,13,-1,"(-3.9039306640625, -1.95196533203125, [-1.4181442260742188, -2.4857864379882812])",124439808,gpt2
It is true that volleyball is a,sport.,volleyball,sport,14,1,"(-4.77984619140625, -2.389923095703125, [-1.4185791015625, -3.36126708984375])",124439808,gpt2
It is false that volleyball is a,sport.,volleyball,sport,14,-1,"(-3.3806228637695312, -1.6903114318847656, [-1.0994491577148438, -2.2811737060546875])",124439808,gpt2
It is true that lacrosse is a,sport.,lacrosse,sport,15,1,"(-5.020500183105469, -2.5102500915527344, [-1.867950439453125, -3.1525497436523438])",124439808,gpt2
It is false that lacrosse is a,sport.,lacrosse,sport,15,-1,"(-3.883941650390625, -1.9419708251953125, [-1.7855606079101562, -2.0983810424804688])",124439808,gpt2
It is true that skiing is a,sport.,skiing,sport,16,1,"(-5.087211608886719, -2.5436058044433594, [-2.2689743041992188, -2.8182373046875])",124439808,gpt2
It is false that skiing is a,sport.,skiing,sport,16,-1,"(-4.069923400878906, -2.034961700439453, [-2.2131881713867188, -1.8567352294921875])",124439808,gpt2
It is true that golf is a,sport.,golf,sport,17,1,"(-4.525840759277344, -2.262920379638672, [-1.5519638061523438, -2.973876953125])",124439808,gpt2
It is false that golf is a,sport.,golf,sport,17,-1,"(-3.625885009765625, -1.8129425048828125, [-1.3813552856445312, -2.2445297241210938])",124439808,gpt2
It is true that polo is a,sport.,polo,sport,18,1,"(-4.3683013916015625, -2.1841506958007812, [-1.8924026489257812, -2.4758987426757812])",124439808,gpt2
It is false that polo is a,sport.,polo,sport,18,-1,"(-3.2643585205078125, -1.6321792602539062, [-1.7098541259765625, -1.55450439453125])",124439808,gpt2
It is true that surfing is a,sport.,surfing,sport,19,1,"(-4.9937744140625, -2.49688720703125, [-2.24493408203125, -2.74884033203125])",124439808,gpt2
It is false that surfing is a,sport.,surfing,sport,19,-1,"(-4.7613525390625, -2.38067626953125, [-2.9054794311523438, -1.8558731079101562])",124439808,gpt2
It is true that wrestling is a,sport.,wrestling,sport,20,1,"(-4.992866516113281, -2.4964332580566406, [-1.8580474853515625, -3.1348190307617188])",124439808,gpt2
It is false that wrestling is a,sport.,wrestling,sport,20,-1,"(-4.361335754394531, -2.1806678771972656, [-2.1108169555664062, -2.250518798828125])",124439808,gpt2
It is true that gymnastics is a,sport.,gymnastics,sport,21,1,"(-5.023551940917969, -2.5117759704589844, [-1.4637451171875, -3.5598068237304688])",124439808,gpt2
It is false that gymnastics is a,sport.,gymnastics,sport,21,-1,"(-3.8233184814453125, -1.9116592407226562, [-1.2917327880859375, -2.531585693359375])",124439808,gpt2
It is true that cricket is a,sport.,cricket,sport,22,1,"(-4.4957427978515625, -2.2478713989257812, [-1.6266021728515625, -2.869140625])",124439808,gpt2
It is false that cricket is a,sport.,cricket,sport,22,-1,"(-3.8802413940429688, -1.9401206970214844, [-1.6287765502929688, -2.25146484375])",124439808,gpt2
It is true that squash is a,sport.,squash,sport,23,1,"(-6.962493896484375, -3.4812469482421875, [-3.9856338500976562, -2.9768600463867188])",124439808,gpt2
It is false that squash is a,sport.,squash,sport,23,-1,"(-5.9841156005859375, -2.9920578002929688, [-4.190803527832031, -1.7933120727539062])",124439808,gpt2
It is true that badminton is a,sport.,badminton,sport,24,1,"(-4.454231262207031, -2.2271156311035156, [-1.5385284423828125, -2.9157028198242188])",124439808,gpt2
It is false that badminton is a,sport.,badminton,sport,24,-1,"(-3.213470458984375, -1.6067352294921875, [-1.2479934692382812, -1.9654769897460938])",124439808,gpt2
It is true that racing is a,sport.,racing,sport,25,1,"(-5.197540283203125, -2.5987701416015625, [-2.3437881469726562, -2.8537521362304688])",124439808,gpt2
It is false that racing is a,sport.,racing,sport,25,-1,"(-4.765800476074219, -2.3829002380371094, [-2.4622268676757812, -2.3035736083984375])",124439808,gpt2
It is true that pole vault is a,sport.,pole vault,sport,26,1,"(-7.9325714111328125, -3.9662857055664062, [-5.4150390625, -2.5175323486328125])",124439808,gpt2
It is false that pole vault is a,sport.,pole vault,sport,26,-1,"(-7.34649658203125, -3.673248291015625, [-5.862876892089844, -1.4836196899414062])",124439808,gpt2
It is true that fencing is a,sport.,fencing,sport,27,1,"(-5.509513854980469, -2.7547569274902344, [-2.9620285034179688, -2.5474853515625])",124439808,gpt2
It is false that fencing is a,sport.,fencing,sport,27,-1,"(-6.7627716064453125, -3.3813858032226562, [-5.1883087158203125, -1.574462890625])",124439808,gpt2
It is true that bowling is a,sport.,bowling,sport,28,1,"(-4.602447509765625, -2.3012237548828125, [-1.8569869995117188, -2.7454605102539062])",124439808,gpt2
It is false that bowling is a,sport.,bowling,sport,28,-1,"(-3.51605224609375, -1.758026123046875, [-1.7021942138671875, -1.8138580322265625])",124439808,gpt2
It is true that water skiing is a,sport.,water skiing,sport,29,1,"(-4.9153594970703125, -2.4576797485351562, [-2.154083251953125, -2.7612762451171875])",124439808,gpt2
It is false that water skiing is a,sport.,water skiing,sport,29,-1,"(-3.6395111083984375, -1.8197555541992188, [-2.0029449462890625, -1.636566162109375])",124439808,gpt2
It is true that ice skating is a,sport.,ice skating,sport,30,1,"(-4.448158264160156, -2.224079132080078, [-1.582672119140625, -2.8654861450195312])",124439808,gpt2
It is false that ice skating is a,sport.,ice skating,sport,30,-1,"(-3.7527542114257812, -1.8763771057128906, [-1.91015625, -1.8425979614257812])",124439808,gpt2
It is true that jai alai is a,sport.,jai alai,sport,31,1,"(-11.083183288574219, -5.541591644287109, [-8.457084655761719, -2.6260986328125])",124439808,gpt2
It is false that jai alai is a,sport.,jai alai,sport,31,-1,"(-10.487930297851562, -5.243965148925781, [-8.823715209960938, -1.664215087890625])",124439808,gpt2
It is true that skating is a,sport.,skating,sport,32,1,"(-5.004547119140625, -2.5022735595703125, [-2.3230133056640625, -2.6815338134765625])",124439808,gpt2
It is false that skating is a,sport.,skating,sport,32,-1,"(-4.2975006103515625, -2.1487503051757812, [-2.3942947387695312, -1.9032058715820312])",124439808,gpt2
It is true that skindiving is a,sport.,skindiving,sport,33,1,"(-5.607643127441406, -2.803821563720703, [-2.6469650268554688, -2.9606781005859375])",124439808,gpt2
It is false that skindiving is a,sport.,skindiving,sport,33,-1,"(-4.5268402099609375, -2.2634201049804688, [-2.6976242065429688, -1.8292160034179688])",124439808,gpt2
It is true that sailing is a,sport.,sailing,sport,34,1,"(-5.636482238769531, -2.8182411193847656, [-3.1896820068359375, -2.4468002319335938])",124439808,gpt2
It is false that sailing is a,sport.,sailing,sport,34,-1,"(-4.7603302001953125, -2.3801651000976562, [-3.1082077026367188, -1.6521224975585938])",124439808,gpt2
It is true that diving is a,sport.,diving,sport,35,1,"(-6.267082214355469, -3.1335411071777344, [-3.4716720581054688, -2.79541015625])",124439808,gpt2
It is false that diving is a,sport.,diving,sport,35,-1,"(-5.240882873535156, -2.620441436767578, [-3.34405517578125, -1.8968276977539062])",124439808,gpt2
It is true that archery is a,sport.,archery,sport,36,1,"(-4.7328338623046875, -2.3664169311523438, [-1.9599685668945312, -2.7728652954101562])",124439808,gpt2
It is false that archery is a,sport.,archery,sport,36,-1,"(-4.0864105224609375, -2.0432052612304688, [-2.2178421020507812, -1.8685684204101562])",124439808,gpt2
It is true that judo is a,sport.,judo,sport,37,1,"(-5.182624816894531, -2.5913124084472656, [-1.5822677612304688, -3.6003570556640625])",124439808,gpt2
It is false that judo is a,sport.,judo,sport,37,-1,"(-3.8135986328125, -1.90679931640625, [-1.1903839111328125, -2.6232147216796875])",124439808,gpt2
It is true that car racing is a,sport.,car racing,sport,38,1,"(-5.392463684082031, -2.6962318420410156, [-2.5014419555664062, -2.891021728515625])",124439808,gpt2
It is false that car racing is a,sport.,car racing,sport,38,-1,"(-4.420173645019531, -2.2100868225097656, [-2.4249496459960938, -1.9952239990234375])",124439808,gpt2
It is true that ping pong is a,sport.,ping pong,sport,39,1,"(-6.236228942871094, -3.118114471435547, [-3.7386093139648438, -2.49761962890625])",124439808,gpt2
It is false that ping pong is a,sport.,ping pong,sport,39,-1,"(-4.539924621582031, -2.2699623107910156, [-3.144378662109375, -1.3955459594726562])",124439808,gpt2
It is true that rowing is a,sport.,rowing,sport,40,1,"(-4.36077880859375, -2.180389404296875, [-1.6112899780273438, -2.7494888305664062])",124439808,gpt2
It is false that rowing is a,sport.,rowing,sport,40,-1,"(-3.637603759765625, -1.8188018798828125, [-1.8173370361328125, -1.8202667236328125])",124439808,gpt2
It is true that fishing is a,sport.,fishing,sport,41,1,"(-6.614387512207031, -3.3071937561035156, [-3.9835739135742188, -2.6308135986328125])",124439808,gpt2
It is false that fishing is a,sport.,fishing,sport,41,-1,"(-6.887237548828125, -3.4436187744140625, [-5.0077972412109375, -1.8794403076171875])",124439808,gpt2
It is true that horseback riding is a,sport.,horseback riding,sport,42,1,"(-5.736701965332031, -2.8683509826660156, [-2.7393875122070312, -2.997314453125])",124439808,gpt2
It is false that horseback riding is a,sport.,horseback riding,sport,42,-1,"(-5.161674499511719, -2.5808372497558594, [-3.358428955078125, -1.8032455444335938])",124439808,gpt2
It is true that running is a,sport.,running,sport,43,1,"(-6.8460235595703125, -3.4230117797851562, [-4.7053375244140625, -2.14068603515625])",124439808,gpt2
It is false that running is a,sport.,running,sport,43,-1,"(-7.767570495605469, -3.8837852478027344, [-6.235504150390625, -1.5320663452148438])",124439808,gpt2
It is true that horse racing is a,sport.,horse racing,sport,44,1,"(-5.120124816894531, -2.5600624084472656, [-1.8963699340820312, -3.2237548828125])",124439808,gpt2
It is false that horse racing is a,sport.,horse racing,sport,44,-1,"(-4.245521545410156, -2.122760772705078, [-1.9649124145507812, -2.280609130859375])",124439808,gpt2
It is true that hiking is a,sport.,hiking,sport,45,1,"(-6.3693695068359375, -3.1846847534179688, [-3.8775787353515625, -2.491790771484375])",124439808,gpt2
It is false that hiking is a,sport.,hiking,sport,45,-1,"(-5.47698974609375, -2.738494873046875, [-3.860809326171875, -1.616180419921875])",124439808,gpt2
It is true that weight lifting is a,sport.,weight lifting,sport,46,1,"(-6.734779357910156, -3.367389678955078, [-3.8465347290039062, -2.88824462890625])",124439808,gpt2
It is false that weight lifting is a,sport.,weight lifting,sport,46,-1,"(-6.3676300048828125, -3.1838150024414062, [-4.586418151855469, -1.7812118530273438])",124439808,gpt2
It is true that croquet is a,sport.,croquet,sport,47,1,"(-8.308830261230469, -4.154415130615234, [-5.705940246582031, -2.6028900146484375])",124439808,gpt2
It is false that croquet is a,sport.,croquet,sport,47,-1,"(-7.422538757324219, -3.7112693786621094, [-5.7774505615234375, -1.6450881958007812])",124439808,gpt2
It is true that horseshoes is a,sport.,horseshoes,sport,48,1,"(-7.3792266845703125, -3.6896133422851562, [-5.1365966796875, -2.2426300048828125])",124439808,gpt2
It is false that horseshoes is a,sport.,horseshoes,sport,48,-1,"(-6.692131042480469, -3.3460655212402344, [-5.2730712890625, -1.4190597534179688])",124439808,gpt2
It is true that boating is a,sport.,boating,sport,49,1,"(-5.80291748046875, -2.901458740234375, [-3.3531341552734375, -2.4497833251953125])",124439808,gpt2
It is false that boating is a,sport.,boating,sport,49,-1,"(-5.208366394042969, -2.6041831970214844, [-3.5609054565429688, -1.6474609375])",124439808,gpt2
It is true that pool is a,sport.,pool,sport,50,1,"(-9.153663635253906, -4.576831817626953, [-6.963096618652344, -2.1905670166015625])",124439808,gpt2
It is false that pool is a,sport.,pool,sport,50,-1,"(-9.044754028320312, -4.522377014160156, [-7.625663757324219, -1.4190902709960938])",124439808,gpt2
It is true that billiards is a,sport.,billiards,sport,51,1,"(-7.3466033935546875, -3.6733016967773438, [-5.227394104003906, -2.1192092895507812])",124439808,gpt2
It is false that billiards is a,sport.,billiards,sport,51,-1,"(-6.6181488037109375, -3.3090744018554688, [-5.267494201660156, -1.3506546020507812])",124439808,gpt2
It is true that hunting is a,sport.,hunting,sport,52,1,"(-5.9011688232421875, -2.9505844116210938, [-3.1653366088867188, -2.7358322143554688])",124439808,gpt2
It is false that hunting is a,sport.,hunting,sport,52,-1,"(-5.9960784912109375, -2.9980392456054688, [-3.982452392578125, -2.0136260986328125])",124439808,gpt2
It is true that jump rope is a,sport.,jump rope,sport,53,1,"(-8.015960693359375, -4.0079803466796875, [-5.658485412597656, -2.3574752807617188])",124439808,gpt2
It is false that jump rope is a,sport.,jump rope,sport,53,-1,"(-6.753852844238281, -3.3769264221191406, [-5.342987060546875, -1.4108657836914062])",124439808,gpt2
It is true that camping is a,sport.,camping,sport,54,1,"(-7.919395446777344, -3.959697723388672, [-5.778022766113281, -2.1413726806640625])",124439808,gpt2
It is false that camping is a,sport.,camping,sport,54,-1,"(-7.408424377441406, -3.704212188720703, [-6.008750915527344, -1.3996734619140625])",124439808,gpt2
It is true that chess is a,sport.,chess,sport,55,1,"(-6.0632781982421875, -3.0316390991210938, [-3.5055084228515625, -2.557769775390625])",124439808,gpt2
It is false that chess is a,sport.,chess,sport,55,-1,"(-5.147605895996094, -2.573802947998047, [-3.3167495727539062, -1.8308563232421875])",124439808,gpt2
It is true that dancing is a,sport.,dancing,sport,56,1,"(-6.601295471191406, -3.300647735595703, [-4.277976989746094, -2.3233184814453125])",124439808,gpt2
It is false that dancing is a,sport.,dancing,sport,56,-1,"(-6.122169494628906, -3.061084747314453, [-4.52227783203125, -1.5998916625976562])",124439808,gpt2
It is true that checkers is a,sport.,checkers,sport,57,1,"(-10.300178527832031, -5.150089263916016, [-7.956687927246094, -2.3434906005859375])",124439808,gpt2
