preamble,stimulus,item,category,rank,true,"score (sum, mean, [list)",params,model
It is false that handball is a,sport.,handball,sport,7,-1,"(-0.1909008026123047, -0.09545040130615234, [-0.158538818359375, -0.03236198425292969])",335174458,bert-large-uncased
It is true that rugby is a,sport.,rugby,sport,8,1,"(-0.6002578735351562, -0.3001289367675781, [-0.5206489562988281, -0.07960891723632812])",335174458,bert-large-uncased
It is false that rugby is a,sport.,rugby,sport,8,-1,"(-0.6676845550537109, -0.33384227752685547, [-0.6227188110351562, -0.04496574401855469])",335174458,bert-large-uncased
It is true that hockey is a,sport.,hockey,sport,9,1,"(-0.5595121383666992, -0.2797560691833496, [-0.4865427017211914, -0.07296943664550781])",335174458,bert-large-uncased
It is false that hockey is a,sport.,hockey,sport,9,-1,"(-0.5717048645019531, -0.28585243225097656, [-0.5344734191894531, -0.0372314453125])",335174458,bert-large-uncased
It is true that ice hockey is a,sport.,ice hockey,sport,10,1,"(-0.3092784881591797, -0.15463924407958984, [-0.2335529327392578, -0.07572555541992188])",335174458,bert-large-uncased
It is false that ice hockey is a,sport.,ice hockey,sport,10,-1,"(-0.305206298828125, -0.1526031494140625, [-0.27286338806152344, -0.03234291076660156])",335174458,bert-large-uncased
It is true that swimming is a,sport.,swimming,sport,11,1,"(-1.557509422302246, -0.778754711151123, [-1.4760103225708008, -0.08149909973144531])",335174458,bert-large-uncased
It is false that swimming is a,sport.,swimming,sport,11,-1,"(-1.1921701431274414, -0.5960850715637207, [-1.1446409225463867, -0.04752922058105469])",335174458,bert-large-uncased
It is true that track is a,sport.,track,sport,12,1,"(-9.472432136535645, -4.736216068267822, [-9.34795093536377, -0.124481201171875])",335174458,bert-large-uncased
It is false that track is a,sport.,track,sport,12,-1,"(-10.939373970031738, -5.469686985015869, [-10.86369800567627, -0.07567596435546875])",335174458,bert-large-uncased
It is true that boxing is a,sport.,boxing,sport,13,1,"(-0.18745040893554688, -0.09372520446777344, [-0.11692047119140625, -0.07052993774414062])",335174458,bert-large-uncased
It is false that boxing is a,sport.,boxing,sport,13,-1,"(-0.1297607421875, -0.06488037109375, [-0.08691024780273438, -0.042850494384765625])",335174458,bert-large-uncased
It is true that volleyball is a,sport.,volleyball,sport,14,1,"(-0.20871448516845703, -0.10435724258422852, [-0.15122318267822266, -0.057491302490234375])",335174458,bert-large-uncased
It is false that volleyball is a,sport.,volleyball,sport,14,-1,"(-0.12133026123046875, -0.060665130615234375, [-0.09268951416015625, -0.0286407470703125])",335174458,bert-large-uncased
It is true that lacrosse is a,sport.,lacrosse,sport,15,1,"(-0.23316097259521484, -0.11658048629760742, [-0.14664173126220703, -0.08651924133300781])",335174458,bert-large-uncased
It is false that lacrosse is a,sport.,lacrosse,sport,15,-1,"(-0.26134204864501953, -0.13067102432250977, [-0.21740245819091797, -0.04393959045410156])",335174458,bert-large-uncased
It is true that skiing is a,sport.,skiing,sport,16,1,"(-0.4785728454589844, -0.2392864227294922, [-0.41192626953125, -0.06664657592773438])",335174458,bert-large-uncased
It is false that skiing is a,sport.,skiing,sport,16,-1,"(-0.27932071685791016, -0.13966035842895508, [-0.24252986907958984, -0.03679084777832031])",335174458,bert-large-uncased
It is true that golf is a,sport.,golf,sport,17,1,"(-0.6210212707519531, -0.31051063537597656, [-0.5438594818115234, -0.07716178894042969])",335174458,bert-large-uncased
It is false that golf is a,sport.,golf,sport,17,-1,"(-0.5932292938232422, -0.2966146469116211, [-0.5478076934814453, -0.045421600341796875])",335174458,bert-large-uncased
It is true that polo is a,sport.,polo,sport,18,1,"(-1.9487104415893555, -0.9743552207946777, [-1.8618383407592773, -0.08687210083007812])",335174458,bert-large-uncased
It is false that polo is a,sport.,polo,sport,18,-1,"(-9.013206481933594, -4.506603240966797, [-8.960277557373047, -0.052928924560546875])",335174458,bert-large-uncased
It is true that surfing is a,sport.,surfing,sport,19,1,"(-0.6301813125610352, -0.3150906562805176, [-0.5723066329956055, -0.05787467956542969])",335174458,bert-large-uncased
It is false that surfing is a,sport.,surfing,sport,19,-1,"(-0.9083108901977539, -0.45415544509887695, [-0.8720693588256836, -0.03624153137207031])",335174458,bert-large-uncased
It is true that wrestling is a,sport.,wrestling,sport,20,1,"(-0.12393856048583984, -0.06196928024291992, [-0.050087928771972656, -0.07385063171386719])",335174458,bert-large-uncased
It is false that wrestling is a,sport.,wrestling,sport,20,-1,"(-0.09030437469482422, -0.04515218734741211, [-0.040398597717285156, -0.04990577697753906])",335174458,bert-large-uncased
It is true that gymnastics is a,sport.,gymnastics,sport,21,1,"(-0.5649051666259766, -0.2824525833129883, [-0.4755268096923828, -0.08937835693359375])",335174458,bert-large-uncased
It is false that gymnastics is a,sport.,gymnastics,sport,21,-1,"(-0.4837360382080078, -0.2418680191040039, [-0.43651390075683594, -0.047222137451171875])",335174458,bert-large-uncased
It is true that cricket is a,sport.,cricket,sport,22,1,"(-0.6964969635009766, -0.3482484817504883, [-0.6117687225341797, -0.08472824096679688])",335174458,bert-large-uncased
It is false that cricket is a,sport.,cricket,sport,22,-1,"(-0.795196533203125, -0.3975982666015625, [-0.7398891448974609, -0.05530738830566406])",335174458,bert-large-uncased
It is true that squash is a,sport.,squash,sport,23,1,"(-0.589838981628418, -0.294919490814209, [-0.5205793380737305, -0.0692596435546875])",335174458,bert-large-uncased
It is false that squash is a,sport.,squash,sport,23,-1,"(-0.9468727111816406, -0.4734363555908203, [-0.9142665863037109, -0.03260612487792969])",335174458,bert-large-uncased
It is true that badminton is a,sport.,badminton,sport,24,1,"(-0.3378877639770508, -0.1689438819885254, [-0.27700138092041016, -0.060886383056640625])",335174458,bert-large-uncased
It is false that badminton is a,sport.,badminton,sport,24,-1,"(-0.21242141723632812, -0.10621070861816406, [-0.18210601806640625, -0.030315399169921875])",335174458,bert-large-uncased
It is true that racing is a,sport.,racing,sport,25,1,"(-0.4432039260864258, -0.2216019630432129, [-0.3506307601928711, -0.09257316589355469])",335174458,bert-large-uncased
It is false that racing is a,sport.,racing,sport,25,-1,"(-0.512232780456543, -0.2561163902282715, [-0.43113040924072266, -0.08110237121582031])",335174458,bert-large-uncased
It is true that pole vault is a,sport.,pole vault,sport,26,1,"(-0.9048032760620117, -0.45240163803100586, [-0.8068704605102539, -0.09793281555175781])",335174458,bert-large-uncased
It is false that pole vault is a,sport.,pole vault,sport,26,-1,"(-0.8379354476928711, -0.41896772384643555, [-0.7855691909790039, -0.05236625671386719])",335174458,bert-large-uncased
It is true that fencing is a,sport.,fencing,sport,27,1,"(-0.5694141387939453, -0.28470706939697266, [-0.48215484619140625, -0.08725929260253906])",335174458,bert-large-uncased
It is false that fencing is a,sport.,fencing,sport,27,-1,"(-0.4960756301879883, -0.24803781509399414, [-0.4446725845336914, -0.051403045654296875])",335174458,bert-large-uncased
It is true that bowling is a,sport.,bowling,sport,28,1,"(-0.6031322479248047, -0.30156612396240234, [-0.5107803344726562, -0.09235191345214844])",335174458,bert-large-uncased
It is false that bowling is a,sport.,bowling,sport,28,-1,"(-0.5413541793823242, -0.2706770896911621, [-0.49133968353271484, -0.050014495849609375])",335174458,bert-large-uncased
It is true that water skiing is a,sport.,water skiing,sport,29,1,"(-0.2456073760986328, -0.1228036880493164, [-0.18039512634277344, -0.06521224975585938])",335174458,bert-large-uncased
It is false that water skiing is a,sport.,water skiing,sport,29,-1,"(-0.09276294708251953, -0.046381473541259766, [-0.05323505401611328, -0.03952789306640625])",335174458,bert-large-uncased
It is true that ice skating is a,sport.,ice skating,sport,30,1,"(-0.16286373138427734, -0.08143186569213867, [-0.08198261260986328, -0.08088111877441406])",335174458,bert-large-uncased
It is false that ice skating is a,sport.,ice skating,sport,30,-1,"(-0.12920856475830078, -0.06460428237915039, [-0.09189891815185547, -0.03730964660644531])",335174458,bert-large-uncased
It is true that jai alai is a,sport.,jai alai,sport,31,1,"(-10.39004135131836, -5.19502067565918, [-10.318611145019531, -0.07143020629882812])",335174458,bert-large-uncased
It is false that jai alai is a,sport.,jai alai,sport,31,-1,"(-12.093095779418945, -6.046547889709473, [-12.03738784790039, -0.05570793151855469])",335174458,bert-large-uncased
It is true that skating is a,sport.,skating,sport,32,1,"(-0.5606040954589844, -0.2803020477294922, [-0.4648017883300781, -0.09580230712890625])",335174458,bert-large-uncased
It is false that skating is a,sport.,skating,sport,32,-1,"(-0.5054006576538086, -0.2527003288269043, [-0.45682239532470703, -0.04857826232910156])",335174458,bert-large-uncased
It is true that skindiving is a,sport.,skindiving,sport,33,1,"(-2.8869752883911133, -1.4434876441955566, [-2.7991132736206055, -0.08786201477050781])",335174458,bert-large-uncased
It is false that skindiving is a,sport.,skindiving,sport,33,-1,"(-2.0587263107299805, -1.0293631553649902, [-2.010067939758301, -0.04865837097167969])",335174458,bert-large-uncased
It is true that sailing is a,sport.,sailing,sport,34,1,"(-1.3866443634033203, -0.6933221817016602, [-1.2890853881835938, -0.09755897521972656])",335174458,bert-large-uncased
It is false that sailing is a,sport.,sailing,sport,34,-1,"(-1.8262863159179688, -0.9131431579589844, [-1.7657356262207031, -0.060550689697265625])",335174458,bert-large-uncased
It is true that diving is a,sport.,diving,sport,35,1,"(-2.230727195739746, -1.115363597869873, [-2.117424964904785, -0.11330223083496094])",335174458,bert-large-uncased
It is false that diving is a,sport.,diving,sport,35,-1,"(-1.2078208923339844, -0.6039104461669922, [-1.134622573852539, -0.07319831848144531])",335174458,bert-large-uncased
It is true that archery is a,sport.,archery,sport,36,1,"(-0.43425941467285156, -0.21712970733642578, [-0.3237285614013672, -0.11053085327148438])",335174458,bert-large-uncased
It is false that archery is a,sport.,archery,sport,36,-1,"(-0.336639404296875, -0.1683197021484375, [-0.2732410430908203, -0.06339836120605469])",335174458,bert-large-uncased
It is true that judo is a,sport.,judo,sport,37,1,"(-0.21207714080810547, -0.10603857040405273, [-0.1320028305053711, -0.08007431030273438])",335174458,bert-large-uncased
It is false that judo is a,sport.,judo,sport,37,-1,"(-0.15505504608154297, -0.07752752304077148, [-0.11142635345458984, -0.043628692626953125])",335174458,bert-large-uncased
It is true that car racing is a,sport.,car racing,sport,38,1,"(-0.2768678665161133, -0.13843393325805664, [-0.17535877227783203, -0.10150909423828125])",335174458,bert-large-uncased
It is false that car racing is a,sport.,car racing,sport,38,-1,"(-0.28220176696777344, -0.14110088348388672, [-0.21785736083984375, -0.06434440612792969])",335174458,bert-large-uncased
It is true that ping pong is a,sport.,ping pong,sport,39,1,"(-1.4090566635131836, -0.7045283317565918, [-1.3432512283325195, -0.06580543518066406])",335174458,bert-large-uncased
It is false that ping pong is a,sport.,ping pong,sport,39,-1,"(-1.4178380966186523, -0.7089190483093262, [-1.3765687942504883, -0.04126930236816406])",335174458,bert-large-uncased
It is true that rowing is a,sport.,rowing,sport,40,1,"(-0.2397317886352539, -0.11986589431762695, [-0.13041973114013672, -0.10931205749511719])",335174458,bert-large-uncased
It is false that rowing is a,sport.,rowing,sport,40,-1,"(-0.22447681427001953, -0.11223840713500977, [-0.1622915267944336, -0.06218528747558594])",335174458,bert-large-uncased
It is true that fishing is a,sport.,fishing,sport,41,1,"(-1.4597740173339844, -0.7298870086669922, [-1.3802833557128906, -0.07949066162109375])",335174458,bert-large-uncased
It is false that fishing is a,sport.,fishing,sport,41,-1,"(-1.4857158660888672, -0.7428579330444336, [-1.4263801574707031, -0.05933570861816406])",335174458,bert-large-uncased
It is true that horseback riding is a,sport.,horseback riding,sport,42,1,"(-0.6176738739013672, -0.3088369369506836, [-0.5258750915527344, -0.09179878234863281])",335174458,bert-large-uncased
It is false that horseback riding is a,sport.,horseback riding,sport,42,-1,"(-0.4497852325439453, -0.22489261627197266, [-0.39246559143066406, -0.05731964111328125])",335174458,bert-large-uncased
It is true that running is a,sport.,running,sport,43,1,"(-1.0603179931640625, -0.5301589965820312, [-0.9902248382568359, -0.07009315490722656])",335174458,bert-large-uncased
It is false that running is a,sport.,running,sport,43,-1,"(-1.1639881134033203, -0.5819940567016602, [-1.110494613647461, -0.053493499755859375])",335174458,bert-large-uncased
It is true that horse racing is a,sport.,horse racing,sport,44,1,"(-0.3275718688964844, -0.1637859344482422, [-0.2294139862060547, -0.09815788269042969])",335174458,bert-large-uncased
It is false that horse racing is a,sport.,horse racing,sport,44,-1,"(-0.4179544448852539, -0.20897722244262695, [-0.3574953079223633, -0.060459136962890625])",335174458,bert-large-uncased
It is true that hiking is a,sport.,hiking,sport,45,1,"(-3.2287912368774414, -1.6143956184387207, [-3.152468681335449, -0.07632255554199219])",335174458,bert-large-uncased
It is false that hiking is a,sport.,hiking,sport,45,-1,"(-2.2697200775146484, -1.1348600387573242, [-2.217447280883789, -0.052272796630859375])",335174458,bert-large-uncased
It is true that weight lifting is a,sport.,weight lifting,sport,46,1,"(-0.5966148376464844, -0.2983074188232422, [-0.5031604766845703, -0.09345436096191406])",335174458,bert-large-uncased
It is false that weight lifting is a,sport.,weight lifting,sport,46,-1,"(-0.3082752227783203, -0.15413761138916016, [-0.2743549346923828, -0.0339202880859375])",335174458,bert-large-uncased
It is true that croquet is a,sport.,croquet,sport,47,1,"(-0.8393774032592773, -0.41968870162963867, [-0.7248125076293945, -0.11456489562988281])",335174458,bert-large-uncased
